DateTime,Active Energy,Inside Temperature,Outside Temperature,Difference Of Temperature,Inside Humidity,Outside Humidity,Difference Of Humidity,No Of People
2019-07-20 09:38:58,2.125,30,25.72,4.28,49,39.24,9.76,74
2019-07-20 09:39:29,2.125,30,25.72,4.28,49,39.24,9.76,74
2019-07-20 09:40:29,2.125,30,25.72,4.28,49,39.24,9.76,74
2019-07-20 09:40:59,2.125,30,25.72,4.28,49,39.24,9.76,74
2019-07-20 09:41:29,2.125,30,25.72,4.28,49,39.24,9.76,74
2019-07-20 09:41:49,2.125,30,25.72,4.28,49,39.24,9.76,74
2019-07-20 09:42:19,2.125,30,25.72,4.28,49,39.24,9.76,74
2019-07-20 09:43:29,2.125,30,25.72,4.28,49,39.24,9.76,74
2019-07-20 09:43:49,2.125,30,25.72,4.28,49,39.24,9.76,74
2019-07-20 09:44:49,2.125,30,25.72,4.28,49,39.24,9.76,74
2019-07-20 09:45:19,2.125,30,25.72,4.28,49,39.24,9.76,74
2019-07-20 09:46:28,2.125,30,25.72,4.28,49,39.24,9.76,74
2019-07-20 09:46:52,2.125,30,25.72,4.28,49,39.24,9.76,74
2019-07-20 09:47:19,2.125,30,25.72,4.28,48,39.24,8.76,74
2019-07-20 09:47:49,2.125,30,25.72,4.28,47,39.24,7.76,74
2019-07-20 09:48:19,2.125,30,25.72,4.28,47,39.24,7.76,74
2019-07-20 09:49:29,2.125,30,25.72,4.28,47,39.24,7.76,74
2019-07-20 09:49:49,2.125,30,25.72,4.28,47,39.24,7.76,74
2019-07-20 09:50:19,2.125,30,25.72,4.28,47,39.24,7.76,74
2019-07-20 09:50:49,2.125,30,25.72,4.28,47,39.24,7.76,74
2019-07-20 09:51:19,2.125,30,25.72,4.28,47,39.24,7.76,74
2019-07-20 09:53:58,2.125,30,25.72,4.28,46,39.24,6.76,74
2019-07-20 09:54:28,2.125,30,25.72,4.28,47,39.24,7.76,74
2019-07-20 09:54:49,2.125,30,25.72,4.28,47,39.24,7.76,74
2019-07-20 09:56:29,2.125,30,25.72,4.28,47,39.24,7.76,74
2019-07-20 09:57:19,2.125,30,25.72,4.28,47,39.24,7.76,74
2019-07-20 09:58:29,2.125,30,25.72,4.28,47,39.24,7.76,74
2019-07-20 09:59:29,2.125,30,25.72,4.28,47,39.24,7.76,74
2019-07-20 09:59:58,2.125,29,25.72,3.28,47,39.24,7.76,74
2019-07-20 10:00:29,2.125,29,25.72,3.28,47,39.24,7.76,74
2019-07-20 10:00:49,2.125,29,25.72,3.28,47,39.24,7.76,74
2019-07-20 10:01:19,2.125,29,25.72,3.28,46,39.24,6.76,74
2019-07-20 10:02:29,2.125,29,25.72,3.28,46,39.24,6.76,74
2019-07-20 10:02:49,2.125,29,25.72,3.28,46,39.24,6.76,74
2019-07-20 10:03:49,2.125,29,25.72,3.28,46,39.24,6.76,74
2019-07-20 10:04:19,2.125,29,25.72,3.28,46,39.24,6.76,74
2019-07-20 10:04:34,1.9375,29,25.72,3.28,46,39.24,6.76,74
2019-07-20 10:05:28,1.9375,29,25.72,3.28,46,39.24,6.76,74
2019-07-20 10:05:49,1.9375,29,25.72,3.28,46,39.24,6.76,74
2019-07-20 10:06:19,1.9375,29,25.72,3.28,46,39.24,6.76,74
2019-07-20 10:06:49,1.9375,29,25.72,3.28,46,39.24,6.76,74
2019-07-20 10:06:49,1.6875,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:08:02,1.625,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:08:28,1.625,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:08:29,1.625,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:08:49,1.625,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:08:49,1.75,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:09:19,1.75,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:09:31,1.75,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:09:49,1.75,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:09:49,1.8125,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:10:19,1.8125,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:11:28,1.8125,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:11:28,1.9375,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:11:49,1.9375,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:11:49,1.875,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:12:19,1.875,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:12:49,1.875,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:13:01,1.8125,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:13:19,1.8125,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:14:28,1.8125,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:15:01,1.8125,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:15:10,1.75,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:15:58,1.75,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:16:28,1.75,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:17:28,1.75,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:17:58,1.75,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:17:58,1.8125,29,25.72,3.28,42,39.24,2.76,74
2019-07-20 10:18:28,1.8125,29,25.72,3.28,42,39.24,2.76,74
